filename,title,url,equipment,fitness_goal,workout_type,gender,training_level,days_per_week
workouts__building-the-x-frame-10-week-workout__55e1774559.html,Building the X Frame: 10 Week Muscle Building Workout,https://www.muscleandstrength.com/workouts/building-the-x-frame-10-week-workout,fully equipped gym,muscle building,split,men,intermediate,4
workouts__concrete-core-workouts__c686dc2c75.html,Concrete Core: 4 Core Workouts for Stronger Abs,https://www.muscleandstrength.com/workouts/concrete-core-workouts,home / small gym,strength,single muscle group,both,beginner,4
workouts__conjugate-system-beginner-powerlifting-workout-phase-1__795eece779.html,The Conjugate System: Phase 1 of the Beginner Powerlifting Workout,https://www.muscleandstrength.com/workouts/conjugate-system-beginner-powerlifting-workout-phase-1,fully equipped gym,strength,split,both,beginner,4
workouts__core-strength-blueprint-4__fc3db55ae3.html,MusclePharm's Core Strength Blueprint Workout v1.4 With Coach Myers,https://www.muscleandstrength.com/workouts/core-strength-blueprint-4,home / small gym,strength,full body,both,intermediate,4
workouts__cory-gregory-brick-soup-abs-routine__6c91e6c74a.html,"Cory Gregory's ""Make Your Own Brick Soup"" Ab Workout",https://www.muscleandstrength.com/workouts/cory-gregory-brick-soup-abs-routine,home / small gym,muscle building,single muscle group,both,beginner,4
workouts__drop-5-home-workout-4-day-plan__364b99c9e6.html,Drop 5 System: 4 Day Home Muscle Building Plan | Muscle & Strength,https://www.muscleandstrength.com/workouts/drop-5-home-workout-4-day-plan,home / small gym,muscle building,split,both,intermediate,4
workouts__dumbbell-only-upper-lower-workout-routine__534edde18b.html,4 Day Dumbbell Only Upper/Lower Workout Routine,https://www.muscleandstrength.com/workouts/dumbbell-only-upper-lower-workout-routine,home / small gym,muscle building,split,both,beginner,4
workouts__get-ripped-supersets-giant-sets__3ed7fa7587.html,Get Ripped With Supersets & Giant Sets | Muscle & Strength,https://www.muscleandstrength.com/workouts/get-ripped-supersets-giant-sets,fully equipped gym,fat loss,split,men,beginner,4
workouts__get-swole-5-phase-muscle-building-workout__e286066922.html,Get Swole: 5 Phase Muscle Building Workout System | Muscle & Strength,https://www.muscleandstrength.com/workouts/get-swole-5-phase-muscle-building-workout,fully equipped gym,muscle building,split,men,beginner,4
workouts__home-gym-barbell-workout-routine__e4f9e5d1f5.html,Home Or Gym Barbell Workout Routine | Muscle & Strength,https://www.muscleandstrength.com/workouts/home-gym-barbell-workout-routine,home / small gym,muscle building,split,both,beginner,4
workouts__jai-courtney-workout-terminator-genisys__2a2bee8328.html,Jai Courtney Workout: How Jai Got Swole for Terminator: Genisys,https://www.muscleandstrength.com/workouts/jai-courtney-workout-terminator-genisys,home / small gym,fat loss,full body,men,beginner,4
workouts__jason-blaha-intermediate-strength-program__9d746265eb.html,Jason Blaha's Off Season Linear Periodization Intermediate Strength Program #1 | Muscle & Strength,https://www.muscleandstrength.com/workouts/jason-blaha-intermediate-strength-program,home / small gym,strength,split,both,intermediate,4
workouts__jen-jewell-summer-countdown__6e8e81050f.html,Summer Countdown Workout: Burn Fat & Build A Bikini Booty,https://www.muscleandstrength.com/workouts/jen-jewell-summer-countdown,home / small gym,fat loss,full body,women,beginner,4
workouts__morning-workout-muscle-mass__f80ab9dd44.html,Best Morning Workout For Building Muscle Mass,https://www.muscleandstrength.com/workouts/morning-workout-muscle-mass,fully equipped gym,muscle building,full body,both,beginner,4
workouts__phul-workout__c686df0c63.html,Power Hypertrophy Upper Lower (P.H.U.L.) Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/phul-workout,fully equipped gym,muscle building,split,both,intermediate,4
workouts__powerlifting-workout.html__485a3dc2a0.html,100% Powerlifting Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/powerlifting-workout.html,fully equipped gym,strength,split,both,intermediate,4
workouts__recommit-to-fit-2-week-plan__847f351567.html,2-Week Workout Plan to Jumpstart Your Return to the Gym | Muscle & Strength,https://www.muscleandstrength.com/workouts/recommit-to-fit-2-week-plan,fully equipped gym,general fitness,full body,both,beginner,4
workouts__scott-herman-german-volume-training-upper-lower-workout__1cb37c6671.html,Scott Herman’s German Volume Training Upper/Lower Workout,https://www.muscleandstrength.com/workouts/scott-herman-german-volume-training-upper-lower-workout,fully equipped gym,muscle building,split,both,advanced,4
workouts__single-pair-dumbbell-bodyweight-workout__b73419662b.html,4 Day Dumbbell and Bodyweight Fat Loss Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/single-pair-dumbbell-bodyweight-workout,body weight,fat loss,split,both,beginner,4
workouts__stronger-together-parent-teen-workout__65bbcbd6cd.html,Stronger Together: 8-Week Parent & Teen Workout Program | Muscle & Strength,https://www.muscleandstrength.com/workouts/stronger-together-parent-teen-workout,fully equipped gym,muscle building,split,both,beginner,4
workouts__tactical-physique-strength-conditioning-workout__0c16a8477d.html,The Tactical Physique: A Functional Strength Training & Conditioning Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/tactical-physique-strength-conditioning-workout,home / small gym,general fitness,split,both,intermediate,4
workouts__the-cardio-free-fat-burning-workout-program__80c5a6740e.html,The Cardio-Free Fat Burning Workout Program,https://www.muscleandstrength.com/workouts/the-cardio-free-fat-burning-workout-program,fully equipped gym,fat loss,full body,both,intermediate,4
workouts__the-complete-squat-program__d06cda630d.html,The Complete Squat Program: Build Strength & Muscle in 8 Weeks | Muscle & Strength,https://www.muscleandstrength.com/workouts/the-complete-squat-program,fully equipped gym,strength,split,both,beginner,4
workouts__upper-lower-4-day-gym-bodybuilding-workout__8b62950430.html,Upper/Lower 4 Day Bodybuilding Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/upper-lower-4-day-gym-bodybuilding-workout,fully equipped gym,muscle building,split,both,beginner,4
workouts__upper-lower-bodyweight-split__d21f791d31.html,4 Day Upper/Lower Bodyweight Split Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/upper-lower-bodyweight-split,home / small gym,general fitness,split,both,beginner,4
workouts__upper-lower-kettlebell-workout__235698a304.html,Upper/Lower (At Home) Kettlebell Workout,https://www.muscleandstrength.com/workouts/upper-lower-kettlebell-workout,home / small gym,muscle building,split,both,beginner,4
workouts__upper-lower-womens-dumbbell-only-workout__c34534ef45.html,4 Day Upper/Lower Women's Dumbbell Only Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/upper-lower-womens-dumbbell-only-workout,home / small gym,muscle building,split,women,beginner,4
workouts__women-over-40__7141a7421a.html,10-Week Lean & Strong Program for Women 40+ | Muscle & Strength,https://www.muscleandstrength.com/workouts/women-over-40,fully equipped gym,muscle building,split,women,beginner,4
workouts__womens-fitness-trainer-6-week-fat-loss-workout__498c9084d9.html,Women's Fitness Trainer: 6 Week Women’s Workout for Fat Loss,https://www.muscleandstrength.com/workouts/womens-fitness-trainer-6-week-fat-loss-workout,home / small gym,fat loss,full body,women,intermediate,4
