filename,title,url,equipment,fitness_goal,workout_type,gender,training_level,days_per_week
workouts__fouad-abiad-back-workout__850bbb628f.html,"Build a ""Hoss"" Back w/ Fouad Abiad's Back Workout",https://www.muscleandstrength.com/workouts/fouad-abiad-back-workout,fully equipped gym,muscle building,single muscle group,men,advanced,1
workouts__fouad-abiads-shoulder-workout__dfc990ebcf.html,Build “Hoss” Shoulders w/ Fouad Abiad’s Shoulder Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/fouad-abiads-shoulder-workout,fully equipped gym,muscle building,single muscle group,men,advanced,1
workouts__get-ripped-supersets-giant-sets__3ed7fa7587.html,Get Ripped With Supersets & Giant Sets | Muscle & Strength,https://www.muscleandstrength.com/workouts/get-ripped-supersets-giant-sets,fully equipped gym,fat loss,split,men,beginner,4
workouts__get-swole-5-phase-muscle-building-workout__e286066922.html,Get Swole: 5 Phase Muscle Building Workout System | Muscle & Strength,https://www.muscleandstrength.com/workouts/get-swole-5-phase-muscle-building-workout,fully equipped gym,muscle building,split,men,beginner,4
workouts__jai-courtney-workout-terminator-genisys__2a2bee8328.html,Jai Courtney Workout: How Jai Got Swole for Terminator: Genisys,https://www.muscleandstrength.com/workouts/jai-courtney-workout-terminator-genisys,home / small gym,fat loss,full body,men,beginner,4
workouts__phase-training-pt-1-primer-workout__3dda86c83c.html,Phase Training Pt.1: 5 Week Primer Workout for Muscle Size,https://www.muscleandstrength.com/workouts/phase-training-pt-1-primer-workout,fully equipped gym,muscle building,split,men,beginner,3
workouts__power-muscle-burn-5-day-powerbuilding-split.html__dc3563a9cf.html,Power Muscle Burn 5 Day Powerbuilding Split | Muscle & Strength,https://www.muscleandstrength.com/workouts/power-muscle-burn-5-day-powerbuilding-split.html,fully equipped gym,muscle building,split,men,intermediate,5
workouts__specific-periodized-linear-advanced-strength-hypertrophy__3312c08d96.html,SPLASH Training - Specific Periodized Linear Advanced Strength + Hypertrophy | Muscle & Strength,https://www.muscleandstrength.com/workouts/specific-periodized-linear-advanced-strength-hypertrophy,fully equipped gym,muscle building,split,men,intermediate,6
workouts__spring-cleaning-12-weeks-to-shredded__029b30cf7b.html,Spring cLEANing: 12 Weeks to Shredded!,https://www.muscleandstrength.com/workouts/spring-cleaning-12-weeks-to-shredded,fully equipped gym,fat loss,split,men,intermediate,5
workouts__steve-reeves-inspired-workout__ae276c157f.html,Building the Ideal Body: Steve Reeves Inspired Workout Program,https://www.muscleandstrength.com/workouts/steve-reeves-inspired-workout,home / small gym,muscle building,full body,men,intermediate,3
workouts__strength-bulk-beginner-workout-linear-progression__f5e2cb48d2.html,Strength And Bulk Beginner Workout - Linear Progression | Muscle & Strength,https://www.muscleandstrength.com/workouts/strength-bulk-beginner-workout-linear-progression,home / small gym,strength,full body,men,beginner,3
workouts__the-next-step-phase-2-intermediate-workout__35165c6e5d.html,The Next Step: Phase 2 of the Intermediate Mass Building Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/the-next-step-phase-2-intermediate-workout,fully equipped gym,muscle building,full body,men,intermediate,3
