filename,title,url,equipment,fitness_goal,workout_type,gender,training_level,days_per_week
workouts__8-week-pec-pounder__9adabdc635.html,Pec-Pounder: 8 Week Chest Workout to Shatter Your Plateau | Muscle & Strength,https://www.muscleandstrength.com/workouts/8-week-pec-pounder,fully equipped gym,muscle building,single muscle group,men,intermediate,1
workouts__8-weeks-stronger-deadlift__8191cc5108.html,8 Weeks To A Stronger Deadlift | Muscle & Strength,https://www.muscleandstrength.com/workouts/8-weeks-stronger-deadlift,fully equipped gym,strength,single muscle group,both,intermediate,1
workouts__beef-up-bench-press-10x3-workout-program__a15bed92c7.html,Beef Up Your Bench Press 10x3 Workout Program | Muscle & Strength,https://www.muscleandstrength.com/workouts/beef-up-bench-press-10x3-workout-program,fully equipped gym,strength,split,men,intermediate,3
workouts__best-chest-workout-push-stretch-method__055f27e728.html,Best Chest Workout: The Push & Stretch Method For Killer Chest Gains,https://www.muscleandstrength.com/workouts/best-chest-workout-push-stretch-method,fully equipped gym,muscle building,single muscle group,both,intermediate,1
workouts__big-traps-2-day-trapezius-workout__08783c4b97.html,Big Traps: 2 Day Trapezius Building Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/big-traps-2-day-trapezius-workout,home / small gym,muscle building,single muscle group,both,intermediate,2
workouts__bigger-bench-press-chest-135-pounds__a2f2a48969.html,A Bigger Bench Press & Chest Using Only 135 Pounds - Really | Muscle & Strength,https://www.muscleandstrength.com/workouts/bigger-bench-press-chest-135-pounds,home / small gym,muscle building,single muscle group,both,intermediate,2
workouts__bill-starr-5x5-linear-version-intermediate-lifters.html__72636f980c.html,Bill Starr 5x5 Linear Version For Intermediate Lifters | Muscle & Strength,https://www.muscleandstrength.com/workouts/bill-starr-5x5-linear-version-intermediate-lifters.html,home / small gym,strength,full body,both,intermediate,3
workouts__blast-and-pump-arm-workout.html__d3feb3d779.html,Blast And Pump Arm Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/blast-and-pump-arm-workout.html,fully equipped gym,muscle building,single muscle group,both,intermediate,1
workouts__booty-burner-courtney-king-full-glute-workout__8874ce38ec.html,Booty Burner: Courtney King's Full Glute Workout,https://www.muscleandstrength.com/workouts/booty-burner-courtney-king-full-glute-workout,fully equipped gym,muscle building,single muscle group,women,intermediate,1
workouts__building-the-x-frame-10-week-workout__55e1774559.html,Building the X Frame: 10 Week Muscle Building Workout,https://www.muscleandstrength.com/workouts/building-the-x-frame-10-week-workout,fully equipped gym,muscle building,split,men,intermediate,4
workouts__bulldozer-training-3-day-workout-split__508d9f6a25.html,Bulldozer Training 3 Day Workout Split | Muscle & Strength,https://www.muscleandstrength.com/workouts/bulldozer-training-3-day-workout-split,fully equipped gym,muscle building,split,men,intermediate,3
workouts__chadwick-boseman-workout-program__084c170bf1.html,Chadwick Boseman Inspired Workout: Train Like Black Panther,https://www.muscleandstrength.com/workouts/chadwick-boseman-workout-program,home / small gym,fat loss,full body,men,intermediate,5
workouts__cobra-back-workout__fde60d225b.html,The Cobra Workout: Heavy High Volume Back Program,https://www.muscleandstrength.com/workouts/cobra-back-workout,fully equipped gym,muscle building,single muscle group,both,intermediate,2
workouts__combat-your-weakness-program__b32982e20f.html,Combat Your Weakness Workout Program For Muscle And Strength Gains,https://www.muscleandstrength.com/workouts/combat-your-weakness-program,fully equipped gym,muscle building,full body,both,intermediate,5
workouts__core-strength-blueprint-4__fc3db55ae3.html,MusclePharm's Core Strength Blueprint Workout v1.4 With Coach Myers,https://www.muscleandstrength.com/workouts/core-strength-blueprint-4,home / small gym,strength,full body,both,intermediate,4
workouts__core-strength-fat-burn-workout__7754cf7984.html,"Core, Strength And Fat Burn Workout | Muscle & Strength",https://www.muscleandstrength.com/workouts/core-strength-fat-burn-workout,home / small gym,fat loss,full body,both,intermediate,6
workouts__deadlift-specialization-program__6b0ca6f473.html,5-Day Deadlift Workout Program for Max Strength | Muscle & Strength,https://www.muscleandstrength.com/workouts/deadlift-specialization-program,fully equipped gym,strength,split,both,intermediate,5
workouts__density-giant-set-training-maintain-muscle-fat-loss.html__1f6cf4e455.html,Density Giant Set Training: Maintain Muscle During Fat Loss | Muscle & Strength,https://www.muscleandstrength.com/workouts/density-giant-set-training-maintain-muscle-fat-loss.html,home / small gym,fat loss,split,both,intermediate,3
workouts__drop-5-home-workout-4-day-plan__364b99c9e6.html,Drop 5 System: 4 Day Home Muscle Building Plan | Muscle & Strength,https://www.muscleandstrength.com/workouts/drop-5-home-workout-4-day-plan,home / small gym,muscle building,split,both,intermediate,4
workouts__dumbbell-barbell-home-workout.html__44491ca47f.html,3 Day Dumbbell & Barbell Home Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/dumbbell-barbell-home-workout.html,home / small gym,muscle building,split,both,intermediate,3
workouts__dumbbell-barbell-mass-workout.html__4330bb3974.html,Dumbbell & Barbell Mass Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/dumbbell-barbell-mass-workout.html,home / small gym,muscle building,split,both,intermediate,5
workouts__express-workout-program__8e6844f200.html,The Express Workout Program: Quick Workouts for Quick Results,https://www.muscleandstrength.com/workouts/express-workout-program,fully equipped gym,fat loss,full body,both,intermediate,3
workouts__fat-loss-inferno-5-day-workout__1b511da3e0.html,Fat Loss Inferno: 5 Day Workout to Get Ripped,https://www.muscleandstrength.com/workouts/fat-loss-inferno-5-day-workout,fully equipped gym,fat loss,split,both,intermediate,5
workouts__frankoman-2-day-intermediate-ab-routine.html__7ee96e7afa.html,Frankoman's 2 Day Intermediate Ab Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/frankoman-2-day-intermediate-ab-routine.html,home / small gym,muscle building,single muscle group,both,intermediate,2
workouts__full-body-blast-off-workout__3aae83e630.html,Full Body Blast Off Workout - The Best Full Body Routine,https://www.muscleandstrength.com/workouts/full-body-blast-off-workout,fully equipped gym,muscle building,full body,both,intermediate,7
workouts__get-ripped-3-day-split__18abb74ad1.html,Get RIPPED: 3 Day Workout Split Plus Cardio Routine,https://www.muscleandstrength.com/workouts/get-ripped-3-day-split,fully equipped gym,fat loss,split,both,intermediate,3
workouts__giant-set-workouts-hypertrophy__d72c4f3376.html,Conquering The Giant: Giant Set Workouts For Hypertrophy & Fat Loss | Muscle & Strength,https://www.muscleandstrength.com/workouts/giant-set-workouts-hypertrophy,home / small gym,muscle building,single muscle group,both,intermediate,3
workouts__guns-a-blazing-workout__9e17f80a6b.html,"The ""Guns-A-Blazing"" Arm Training Workout Routine",https://www.muscleandstrength.com/workouts/guns-a-blazing-workout,fully equipped gym,muscle building,single muscle group,both,intermediate,2
workouts__guns-of-glory-workout__d85520ffc1.html,Guns of Glory: An Arm Training Workout Program,https://www.muscleandstrength.com/workouts/guns-of-glory-workout,home / small gym,muscle building,single muscle group,both,intermediate,1
workouts__hardcore-look-at-jim-wendlers-5-3-1-powerlifting-system.html__19d30d9225.html,A Hardcore Look At Wendler's 5/3/1 Powerlifting Routine | Muscle & Strength,https://www.muscleandstrength.com/workouts/hardcore-look-at-jim-wendlers-5-3-1-powerlifting-system.html,home / small gym,strength,split,both,intermediate,3
workouts__increasing-intensity-circuit-abs-workout__9b12573eda.html,Increasing Intensity Circuit Abs Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/increasing-intensity-circuit-abs-workout,fully equipped gym,muscle building,single muscle group,both,intermediate,2
workouts__jamal-browner-deadlift-program__ef5d665f41.html,"Jamal Browner’s 2-Day Deadlifting Program: Deadlift 1,000+ Lbs | Muscle & Strength",https://www.muscleandstrength.com/workouts/jamal-browner-deadlift-program,fully equipped gym,strength,single muscle group,both,intermediate,2
workouts__jason-blaha-intermediate-strength-program__9d746265eb.html,Jason Blaha's Off Season Linear Periodization Intermediate Strength Program #1 | Muscle & Strength,https://www.muscleandstrength.com/workouts/jason-blaha-intermediate-strength-program,home / small gym,strength,split,both,intermediate,4
workouts__jeremys-6-day-hardcore-strength-workout.html__b4dd06c003.html,Jeremy's 6 Day Hardcore Strength Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/jeremys-6-day-hardcore-strength-workout.html,home / small gym,strength,split,both,intermediate,6
workouts__kelsos-bench-training.html__aa2779e8a3.html,Kelso's Bench Press Training | Muscle & Strength,https://www.muscleandstrength.com/workouts/kelsos-bench-training.html,home / small gym,strength,single muscle group,both,intermediate,2
workouts__leg-carnage-quad-hamstring-workout__23cf4c80af.html,Leg Carnage: Superset Quad & Hamstring Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/leg-carnage-quad-hamstring-workout,fully equipped gym,muscle building,single muscle group,both,intermediate,1
workouts__monster-traps-workout.html__f55fdd8140.html,Monster Traps Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/monster-traps-workout.html,home / small gym,muscle building,single muscle group,both,intermediate,1
workouts__muscle-and-strength-womens-fat-loss-workout__88740a886d.html,Muscle & Strength’s 10 Week Women’s Fat Loss Workout,https://www.muscleandstrength.com/workouts/muscle-and-strength-womens-fat-loss-workout,fully equipped gym,fat loss,split,women,intermediate,7
workouts__phul-workout__c686df0c63.html,Power Hypertrophy Upper Lower (P.H.U.L.) Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/phul-workout,fully equipped gym,muscle building,split,both,intermediate,4
workouts__power-muscle-burn-5-day-powerbuilding-split.html__dc3563a9cf.html,Power Muscle Burn 5 Day Powerbuilding Split | Muscle & Strength,https://www.muscleandstrength.com/workouts/power-muscle-burn-5-day-powerbuilding-split.html,fully equipped gym,muscle building,split,men,intermediate,5
workouts__powerlifting-workout.html__485a3dc2a0.html,100% Powerlifting Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/powerlifting-workout.html,fully equipped gym,strength,split,both,intermediate,4
workouts__project-wheels-hybrid-program-for-leg-size-strength__768b9ee2ab.html,Project WHEELS: The Ultimate Hybrid Program for Leg Size and Strength | Muscle & Strength,https://www.muscleandstrength.com/workouts/project-wheels-hybrid-program-for-leg-size-strength,fully equipped gym,muscle building,single muscle group,both,intermediate,5
workouts__punisher-better-body-muscle-building-workout__a41d07a002.html,The Punisher: A Relentless Better Body Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/punisher-better-body-muscle-building-workout,home / small gym,muscle building,full body,both,intermediate,3
workouts__punisher-workout-vol-ii__0d770ba307.html,The Punisher Vol. II: A Full Body Fat Burning Workout,https://www.muscleandstrength.com/workouts/punisher-workout-vol-ii,home / small gym,muscle building,full body,both,intermediate,2
workouts__quarter-rep-method__de8f0214f0.html,Build Your Lagging Chest with the 1/4 Rep Pump Out Method,https://www.muscleandstrength.com/workouts/quarter-rep-method,home / small gym,muscle building,single muscle group,both,intermediate,1
workouts__rp-21-glute-workout-program__21d18ffcb1.html,RP-21 Glute Building Workout Program,https://www.muscleandstrength.com/workouts/rp-21-glute-workout-program,fully equipped gym,muscle building,single muscle group,both,intermediate,1
workouts__sculpted-strength-bodybuilding-program__ab90f39c6b.html,Sculpted Strength: The Ultimate 12 Week Bodybuilding Program | Muscle & Strength,https://www.muscleandstrength.com/workouts/sculpted-strength-bodybuilding-program,fully equipped gym,muscle building,single muscle group,both,intermediate,6
workouts__specific-periodized-linear-advanced-strength-hypertrophy__3312c08d96.html,SPLASH Training - Specific Periodized Linear Advanced Strength + Hypertrophy | Muscle & Strength,https://www.muscleandstrength.com/workouts/specific-periodized-linear-advanced-strength-hypertrophy,fully equipped gym,muscle building,split,men,intermediate,6
workouts__spring-cleaning-12-weeks-to-shredded__029b30cf7b.html,Spring cLEANing: 12 Weeks to Shredded!,https://www.muscleandstrength.com/workouts/spring-cleaning-12-weeks-to-shredded,fully equipped gym,fat loss,split,men,intermediate,5
workouts__squat-workout-improved-size-strength__cbfd6b1f3a.html,2 Day Squat Workout For Improved Size & Strength | Muscle & Strength,https://www.muscleandstrength.com/workouts/squat-workout-improved-size-strength,fully equipped gym,muscle building,split,both,intermediate,2
workouts__steve-reeves-inspired-workout__ae276c157f.html,Building the Ideal Body: Steve Reeves Inspired Workout Program,https://www.muscleandstrength.com/workouts/steve-reeves-inspired-workout,home / small gym,muscle building,full body,men,intermediate,3
workouts__tactical-physique-strength-conditioning-workout__0c16a8477d.html,The Tactical Physique: A Functional Strength Training & Conditioning Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/tactical-physique-strength-conditioning-workout,home / small gym,general fitness,split,both,intermediate,4
workouts__the-bear-barbell-complex.html__bd73d4f67d.html,The Bear Barbell Complex | Muscle & Strength,https://www.muscleandstrength.com/workouts/the-bear-barbell-complex.html,home / small gym,general fitness,full body,both,intermediate,3
workouts__the-cardio-free-fat-burning-workout-program__80c5a6740e.html,The Cardio-Free Fat Burning Workout Program,https://www.muscleandstrength.com/workouts/the-cardio-free-fat-burning-workout-program,fully equipped gym,fat loss,full body,both,intermediate,4
workouts__the-next-step-phase-2-intermediate-workout__35165c6e5d.html,The Next Step: Phase 2 of the Intermediate Mass Building Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/the-next-step-phase-2-intermediate-workout,fully equipped gym,muscle building,full body,men,intermediate,3
workouts__the-power-pump-routine__941faf6be8.html,The Power Pump Routine | Muscle & Strength,https://www.muscleandstrength.com/workouts/the-power-pump-routine,fully equipped gym,muscle building,split,both,intermediate,3
workouts__the-super-toning-training-routine.html__57f3da9c17.html,The Super Toning Training Routine | Muscle & Strength,https://www.muscleandstrength.com/workouts/the-super-toning-training-routine.html,fully equipped gym,muscle building,split,both,intermediate,5
workouts__the-ultimate-bro-split__017d77136b.html,The Ultimate Bro Split: 12 Weeks to MASS,https://www.muscleandstrength.com/workouts/the-ultimate-bro-split,fully equipped gym,muscle building,split,both,intermediate,5
workouts__total-package-workout__3bc37ed96a.html,The Total Package: A Full Body Strength & Hypertrophy Workout,https://www.muscleandstrength.com/workouts/total-package-workout,fully equipped gym,muscle building,full body,both,intermediate,3
workouts__womens-fitness-trainer-6-week-fat-loss-workout__498c9084d9.html,Women's Fitness Trainer: 6 Week Women’s Workout for Fat Loss,https://www.muscleandstrength.com/workouts/womens-fitness-trainer-6-week-fat-loss-workout,home / small gym,fat loss,full body,women,intermediate,4
