filename,title,url,equipment,fitness_goal,workout_type,gender,training_level,days_per_week
workouts__hardcore-look-at-jim-wendlers-5-3-1-powerlifting-system.html__19d30d9225.html,A Hardcore Look At Wendler's 5/3/1 Powerlifting Routine | Muscle & Strength,https://www.muscleandstrength.com/workouts/hardcore-look-at-jim-wendlers-5-3-1-powerlifting-system.html,home / small gym,strength,split,both,intermediate,3
workouts__jamal-browner-deadlift-program__ef5d665f41.html,"Jamal Browner’s 2-Day Deadlifting Program: Deadlift 1,000+ Lbs | Muscle & Strength",https://www.muscleandstrength.com/workouts/jamal-browner-deadlift-program,fully equipped gym,strength,single muscle group,both,intermediate,2
workouts__jason-blaha-ice-cream-fitness-5x5-novice-workout__278860e4fc.html,Jason Blaha's Ice Cream Fitness 5x5 Novice Program,https://www.muscleandstrength.com/workouts/jason-blaha-ice-cream-fitness-5x5-novice-workout,fully equipped gym,strength,full body,both,beginner,3
workouts__jason-blaha-intermediate-strength-program__9d746265eb.html,Jason Blaha's Off Season Linear Periodization Intermediate Strength Program #1 | Muscle & Strength,https://www.muscleandstrength.com/workouts/jason-blaha-intermediate-strength-program,home / small gym,strength,split,both,intermediate,4
workouts__jeremys-6-day-hardcore-strength-workout.html__b4dd06c003.html,Jeremy's 6 Day Hardcore Strength Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/jeremys-6-day-hardcore-strength-workout.html,home / small gym,strength,split,both,intermediate,6
workouts__kelsos-bench-training.html__aa2779e8a3.html,Kelso's Bench Press Training | Muscle & Strength,https://www.muscleandstrength.com/workouts/kelsos-bench-training.html,home / small gym,strength,single muscle group,both,intermediate,2
workouts__powerlifting-workout.html__485a3dc2a0.html,100% Powerlifting Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/powerlifting-workout.html,fully equipped gym,strength,split,both,intermediate,4
workouts__rippetoe-wichita-falls-novice-program.html__0161f632fc.html,Rippetoe Wichita Falls Novice Program | Muscle & Strength,https://www.muscleandstrength.com/workouts/rippetoe-wichita-falls-novice-program.html,home / small gym,strength,full body,both,beginner,3
workouts__strength-bulk-beginner-workout-linear-progression__f5e2cb48d2.html,Strength And Bulk Beginner Workout - Linear Progression | Muscle & Strength,https://www.muscleandstrength.com/workouts/strength-bulk-beginner-workout-linear-progression,home / small gym,strength,full body,men,beginner,3
workouts__the-complete-squat-program__d06cda630d.html,The Complete Squat Program: Build Strength & Muscle in 8 Weeks | Muscle & Strength,https://www.muscleandstrength.com/workouts/the-complete-squat-program,fully equipped gym,strength,split,both,beginner,4
workouts__womens-fitness-trainer-6-week-strength-workout__2fcec88f33.html,Women’s Fitness Trainer: 6 Week Women's Workout for Strength,https://www.muscleandstrength.com/workouts/womens-fitness-trainer-6-week-strength-workout,fully equipped gym,strength,full body,women,beginner,3
