filename,title,url,equipment,fitness_goal,workout_type,gender,training_level,days_per_week
workouts__abs-workout-women-8-weeks-flatter-stomach__e7a61ed183.html,Abs Workout For Women: 8 Weeks To A Flatter Stomach | Muscle & Strength,https://www.muscleandstrength.com/workouts/abs-workout-women-8-weeks-flatter-stomach,home / small gym,fat loss,single muscle group,women,beginner,2
workouts__advanced-muscle-building-workout-for-women__de0b9368aa.html,8-Week Advanced Muscle Building Workout for Women | Muscle & Strength,https://www.muscleandstrength.com/workouts/advanced-muscle-building-workout-for-women,fully equipped gym,muscle building,split,women,advanced,4
workouts__back-shoulder-workout-routine-women__684519cd02.html,Back And Shoulder Workout Routine For Women | Muscle & Strength,https://www.muscleandstrength.com/workouts/back-shoulder-workout-routine-women,home / small gym,muscle building,single muscle group,women,beginner,2
workouts__backyard-bodyweight-workout__d03ea824a0.html,Backyard Bodyweight Workout For Women: Take It Out Back | Muscle & Strength,https://www.muscleandstrength.com/workouts/backyard-bodyweight-workout,body weight,general fitness,full body,women,beginner,3
workouts__best-full-body-workout-routine-for-women__84bd2db6b4.html,The Best Full Body Workout Routine for Women,https://www.muscleandstrength.com/workouts/best-full-body-workout-routine-for-women,fully equipped gym,fat loss,full body,women,beginner,4
workouts__bikini-ready-8-week-womens-workout__5d38297dca.html,Bikini Ready Workout: 8 Week Workout for Women,https://www.muscleandstrength.com/workouts/bikini-ready-8-week-womens-workout,fully equipped gym,fat loss,split,women,beginner,7
workouts__booty-burner-courtney-king-full-glute-workout__8874ce38ec.html,Booty Burner: Courtney King's Full Glute Workout,https://www.muscleandstrength.com/workouts/booty-burner-courtney-king-full-glute-workout,fully equipped gym,muscle building,single muscle group,women,intermediate,1
workouts__build-without-the-bulk__224396dd2d.html,Build Without the Bulk: 6 Week Muscle Building Workout for Women | Muscle & Strength,https://www.muscleandstrength.com/workouts/build-without-the-bulk,fully equipped gym,muscle building,split,women,beginner,7
workouts__circuit-style-trainer-women__06a6216b1d.html,The Circuit Style Trainer for Women | Muscle & Strength,,fully equipped gym,general fitness,full body,women,beginner,2
workouts__dumbbell-bodyweight-circuit-workout-women__75c00d28f1.html,Dumbbell And Bodyweight Circuit Workout For Women | Muscle & Strength,https://www.muscleandstrength.com/workouts/dumbbell-bodyweight-circuit-workout-women,home / small gym,general fitness,full body,women,beginner,1
workouts__fast-start-3-day-kettlebell-workout-women__87e0900992.html,Fast Start 3 Day Home Kettlebell Workout For Women | Muscle & Strength,https://www.muscleandstrength.com/workouts/fast-start-3-day-kettlebell-workout-women,home / small gym,general fitness,full body,women,beginner,3
workouts__full-body-smith-machine-workout__2d3fc9cd22.html,3 Day Smith Machine Only Workout for Women | Muscle & Strength,https://www.muscleandstrength.com/workouts/full-body-smith-machine-workout,fully equipped gym,muscle building,full body,women,beginner,3
workouts__jen-jewell-summer-countdown__6e8e81050f.html,Summer Countdown Workout: Burn Fat & Build A Bikini Booty,https://www.muscleandstrength.com/workouts/jen-jewell-summer-countdown,home / small gym,fat loss,full body,women,beginner,4
workouts__lower-body-blast-circuit-workout__41da8f19c7.html,Intense Lower Body Blast Circuit Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/lower-body-blast-circuit-workout,body weight,general fitness,split,women,beginner,1
workouts__muscle-and-strength-30-day-womens-workout__198c62eab0.html,Muscle & Strength's 30 Day Workout Plan For Women,https://www.muscleandstrength.com/workouts/muscle-and-strength-30-day-womens-workout,home / small gym,muscle building,full body,women,beginner,6
workouts__muscle-and-strength-womens-fat-loss-workout__88740a886d.html,Muscle & Strength’s 10 Week Women’s Fat Loss Workout,https://www.muscleandstrength.com/workouts/muscle-and-strength-womens-fat-loss-workout,fully equipped gym,fat loss,split,women,intermediate,7
workouts__muscle-and-strength-womens-workout__d90ef26422.html,Muscle & Strength’s Women's Trainer: 12 Week Women’s Workout Program,https://www.muscleandstrength.com/workouts/muscle-and-strength-womens-workout,fully equipped gym,fat loss,split,women,beginner,5
workouts__summer-shape-up-womens-home-workout__5b349bf599.html,Summer Shape Up at Home: Women's 6 Week Fat-Burning Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/summer-shape-up-womens-home-workout,home / small gym,fat loss,split,women,beginner,5
workouts__three-muscle-toning-arms-workouts-women__6f84432a18.html,Three Muscle Toning Arm Workouts For Women | Muscle & Strength,https://www.muscleandstrength.com/workouts/three-muscle-toning-arms-workouts-women,fully equipped gym,muscle building,single muscle group,women,beginner,1
workouts__upper-lower-womens-dumbbell-only-workout__c34534ef45.html,4 Day Upper/Lower Women's Dumbbell Only Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/upper-lower-womens-dumbbell-only-workout,home / small gym,muscle building,split,women,beginner,4
workouts__women-over-40__7141a7421a.html,10-Week Lean & Strong Program for Women 40+ | Muscle & Strength,https://www.muscleandstrength.com/workouts/women-over-40,fully equipped gym,muscle building,split,women,beginner,4
workouts__womens-fitness-trainer-6-week-fat-loss-workout__498c9084d9.html,Women's Fitness Trainer: 6 Week Women’s Workout for Fat Loss,https://www.muscleandstrength.com/workouts/womens-fitness-trainer-6-week-fat-loss-workout,home / small gym,fat loss,full body,women,intermediate,4
workouts__womens-fitness-trainer-6-week-strength-workout__2fcec88f33.html,Women’s Fitness Trainer: 6 Week Women's Workout for Strength,https://www.muscleandstrength.com/workouts/womens-fitness-trainer-6-week-strength-workout,fully equipped gym,strength,full body,women,beginner,3
