filename,title,url,equipment,fitness_goal,workout_type,gender,training_level,days_per_week
workouts__34-beginner-shoulder-workout.html__1ad9b2f050.html,Beginner Shoulder Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/34-beginner-shoulder-workout.html,home / small gym,muscle building,single muscle group,both,beginner,1
workouts__39-beginner-bicep-workout.html__1eedaa1a7e.html,Beginner Bicep Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/39-beginner-bicep-workout.html,home / small gym,muscle building,single muscle group,both,beginner,1
workouts__4-day-at-home-womens-workout__85a875dd02.html,4 Day (At Home) Women's Workout Routine,https://www.muscleandstrength.com/workouts/4-day-at-home-womens-workout,home / small gym,general fitness,full body,women,beginner,4
workouts__4-day-barbell-only-workout__551e290046.html,4 Day Barbell Only Workout (No Rack Required) | Muscle & Strength,https://www.muscleandstrength.com/workouts/4-day-barbell-only-workout,home / small gym,muscle building,split,both,intermediate,4
workouts__4-week-beginner-core-strength__9845d1c04a.html,4 Week Beginner Core Strength Trainer,https://www.muscleandstrength.com/workouts/4-week-beginner-core-strength,home / small gym,strength,single muscle group,both,beginner,6
workouts__4-week-beginner-kettlebell-workout__da2d374379.html,4 Week Beginner Kettlebell Workout For Muscle Growth,https://www.muscleandstrength.com/workouts/4-week-beginner-kettlebell-workout,home / small gym,muscle building,full body,both,beginner,4
workouts__41-beginner-forearm-workout.html__1402510604.html,Beginner Forearm Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/41-beginner-forearm-workout.html,home / small gym,muscle building,single muscle group,both,beginner,1
workouts__45-minute-kettlebell-bodyweight-fat-loss-workout__20acd5e348.html,45-Minute Kettlebell and Bodyweight Workout for Fat Loss | Muscle & Strength,https://www.muscleandstrength.com/workouts/45-minute-kettlebell-bodyweight-fat-loss-workout,home / small gym,fat loss,full body,both,beginner,3
workouts__5-day-dumbbell-only-workout-split__cca2bc8a97.html,Dumbbell Only Workout: 5 Day Dumbbell Workout Split,https://www.muscleandstrength.com/workouts/5-day-dumbbell-only-workout-split,home / small gym,muscle building,split,both,intermediate,5
workouts__5-day-home-muscle-building-workout__31a83b5607.html,5 Day At Home Muscle Building Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/5-day-home-muscle-building-workout,home / small gym,muscle building,split,both,beginner,5
workouts__5-day-womens-dumbbell-only-workout__2970e1a7c4.html,5 Day Women’s Dumbbell Only Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/5-day-womens-dumbbell-only-workout,home / small gym,muscle building,split,women,beginner,5
workouts__5-week-full-body-kettlebell-workout__2b33b33491.html,5 Week Full Body Kettlebell Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/5-week-full-body-kettlebell-workout,home / small gym,fat loss,full body,both,beginner,5
workouts__6-day-dumbbell-only-workout__a3af2eedb7.html,Dumbbell Only Workout: 6 Day Dumbbell Workout Split,https://www.muscleandstrength.com/workouts/6-day-dumbbell-only-workout,home / small gym,muscle building,split,both,intermediate,6
workouts__6-exercise-home-dumbbell-leg-workout__3f8f1ffdbe.html,6 Exercise Home Dumbbell Workout For Legs | Muscle & Strength,https://www.muscleandstrength.com/workouts/6-exercise-home-dumbbell-leg-workout,home / small gym,muscle building,single muscle group,both,beginner,1
workouts__6-week-extreme-fat-loss-workout__bd5c804d5c.html,Extreme Fat Loss: 6 Week Fat Loss Workout Plan,https://www.muscleandstrength.com/workouts/6-week-extreme-fat-loss-workout,home / small gym,fat loss,full body,both,intermediate,3
workouts__6-week-summer-workout-challenge__b9045d0556.html,6 Week Summer Workout Challenge | Muscle & Strength,https://www.muscleandstrength.com/workouts/6-week-summer-workout-challenge,home / small gym,fat loss,split,both,beginner,6
workouts__6-week-womens-strength-and-conditioning__5d935bef21.html,6-Week Women’s Full Body Strength and Conditioning Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/6-week-womens-strength-and-conditioning,home / small gym,strength,full body,women,beginner,3
workouts__8-week-bench-press-builder__8b3d4a4d7a.html,8 Week Bench Press Builder | Muscle & Strength,https://www.muscleandstrength.com/workouts/8-week-bench-press-builder,home / small gym,strength,single muscle group,both,intermediate,4
workouts__8-week-giant-shoulders__592e5b2484.html,Giant Sets For Giant Boulder Shoulders In 8 Weeks,https://www.muscleandstrength.com/workouts/8-week-giant-shoulders,home / small gym,muscle building,single muscle group,both,intermediate,1
workouts__9-week-progressive-bodyweight-workout__d345ad8c28.html,9 Week Bodyweight Workout For Strength & Muscle Gains | Muscle & Strength,https://www.muscleandstrength.com/workouts/9-week-progressive-bodyweight-workout,home / small gym,general fitness,full body,both,beginner,3
workouts__abs-workout-women-8-weeks-flatter-stomach__e7a61ed183.html,Abs Workout For Women: 8 Weeks To A Flatter Stomach | Muscle & Strength,https://www.muscleandstrength.com/workouts/abs-workout-women-8-weeks-flatter-stomach,home / small gym,fat loss,single muscle group,women,beginner,2
workouts__at-home-glute-building-program__dee9f5961c.html,4-Day At-Home Glute Building Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/at-home-glute-building-program,home / small gym,muscle building,split,both,beginner,4
workouts__back-shoulder-workout-routine-women__684519cd02.html,Back And Shoulder Workout Routine For Women | Muscle & Strength,https://www.muscleandstrength.com/workouts/back-shoulder-workout-routine-women,home / small gym,muscle building,single muscle group,women,beginner,2
workouts__band-barbell-workout__0d9c70f6ff.html,8 Week Barbell and Resistance Band Muscle Building Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/band-barbell-workout,home / small gym,muscle building,split,both,beginner,3
workouts__band-only-muscle-building-workout__68c3acece1.html,Band Only Muscle Building Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/band-only-muscle-building-workout,home / small gym,muscle building,split,both,beginner,3
workouts__bench-most-dayz__68413a50d5.html,Bench Most Dayz: Increase Bench Press Workout,https://www.muscleandstrength.com/workouts/bench-most-dayz,home / small gym,strength,single muscle group,both,beginner,4
workouts__big-traps-2-day-trapezius-workout__08783c4b97.html,Big Traps: 2 Day Trapezius Building Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/big-traps-2-day-trapezius-workout,home / small gym,muscle building,single muscle group,both,intermediate,2
workouts__bigger-bench-press-chest-135-pounds__a2f2a48969.html,A Bigger Bench Press & Chest Using Only 135 Pounds - Really | Muscle & Strength,https://www.muscleandstrength.com/workouts/bigger-bench-press-chest-135-pounds,home / small gym,muscle building,single muscle group,both,intermediate,2
workouts__bill-starr-5x5-linear-version-intermediate-lifters.html__72636f980c.html,Bill Starr 5x5 Linear Version For Intermediate Lifters | Muscle & Strength,https://www.muscleandstrength.com/workouts/bill-starr-5x5-linear-version-intermediate-lifters.html,home / small gym,strength,full body,both,intermediate,3
workouts__butt-gear-3-day-glute-workout__b2f94f6b51.html,Get Your Butt In Gear: 3 Day Glute Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/butt-gear-3-day-glute-workout,home / small gym,muscle building,single muscle group,both,beginner,3
workouts__chadwick-boseman-workout-program__084c170bf1.html,Chadwick Boseman Inspired Workout: Train Like Black Panther,https://www.muscleandstrength.com/workouts/chadwick-boseman-workout-program,home / small gym,fat loss,full body,men,intermediate,5
workouts__concrete-core-workouts__c686dc2c75.html,Concrete Core: 4 Core Workouts for Stronger Abs,https://www.muscleandstrength.com/workouts/concrete-core-workouts,home / small gym,strength,single muscle group,both,beginner,4
workouts__conditioning-comeback-8-week-conditioning-workout__eb3f65ea63.html,The Conditioning Comeback: 8 Week Total Body Fitness Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/conditioning-comeback-8-week-conditioning-workout,home / small gym,general fitness,split,both,beginner,3
workouts__core-destroyer-8-week-home-ab-workout__ca387e73aa.html,Core Destroyer: 8 Week At Home Ab Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/core-destroyer-8-week-home-ab-workout,home / small gym,muscle building,single muscle group,both,beginner,2
workouts__core-strength-blueprint-4__fc3db55ae3.html,MusclePharm's Core Strength Blueprint Workout v1.4 With Coach Myers,https://www.muscleandstrength.com/workouts/core-strength-blueprint-4,home / small gym,strength,full body,both,intermediate,4
workouts__core-strength-fat-burn-workout__7754cf7984.html,"Core, Strength And Fat Burn Workout | Muscle & Strength",https://www.muscleandstrength.com/workouts/core-strength-fat-burn-workout,home / small gym,fat loss,full body,both,intermediate,6
workouts__core-strength-rotational-anti-rotational-movements__1dcdb472aa.html,Core Strength Road Map: Mastering Rotation and Stability,https://www.muscleandstrength.com/workouts/core-strength-rotational-anti-rotational-movements,home / small gym,muscle building,single muscle group,both,beginner,1
workouts__cory-gregory-brick-soup-abs-routine__6c91e6c74a.html,"Cory Gregory's ""Make Your Own Brick Soup"" Ab Workout",https://www.muscleandstrength.com/workouts/cory-gregory-brick-soup-abs-routine,home / small gym,muscle building,single muscle group,both,beginner,4
workouts__density-giant-set-training-maintain-muscle-fat-loss.html__1f6cf4e455.html,Density Giant Set Training: Maintain Muscle During Fat Loss | Muscle & Strength,https://www.muscleandstrength.com/workouts/density-giant-set-training-maintain-muscle-fat-loss.html,home / small gym,fat loss,split,both,intermediate,3
workouts__drop-5-home-workout-4-day-plan__364b99c9e6.html,Drop 5 System: 4 Day Home Muscle Building Plan | Muscle & Strength,https://www.muscleandstrength.com/workouts/drop-5-home-workout-4-day-plan,home / small gym,muscle building,split,both,intermediate,4
workouts__dumbbar-supersets__dc746686b2.html,DumbBar Workout: Make Killer Gains With Dumbbell & Barbell Supersets,https://www.muscleandstrength.com/workouts/dumbbar-supersets,home / small gym,muscle building,split,both,beginner,6
workouts__dumbbell-barbell-home-workout.html__44491ca47f.html,3 Day Dumbbell & Barbell Home Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/dumbbell-barbell-home-workout.html,home / small gym,muscle building,split,both,intermediate,3
workouts__dumbbell-barbell-mass-workout.html__4330bb3974.html,Dumbbell & Barbell Mass Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/dumbbell-barbell-mass-workout.html,home / small gym,muscle building,split,both,intermediate,5
workouts__dumbbell-bodyweight-chest-workout__09bec268e8.html,3 Dumbbell and Bodyweight Chest Workouts (No Bench Needed!) | Muscle & Strength,https://www.muscleandstrength.com/workouts/dumbbell-bodyweight-chest-workout,home / small gym,muscle building,single muscle group,both,beginner,2
workouts__dumbbell-bodyweight-circuit-workout-women__75c00d28f1.html,Dumbbell And Bodyweight Circuit Workout For Women | Muscle & Strength,https://www.muscleandstrength.com/workouts/dumbbell-bodyweight-circuit-workout-women,home / small gym,general fitness,full body,women,beginner,1
workouts__dumbbell-only-home-or-gym-fullbody-workout.html__4e03804504.html,Dumbbell Only Home Or Gym Full Body Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/dumbbell-only-home-or-gym-fullbody-workout.html,home / small gym,muscle building,full body,men,beginner,3
workouts__dumbbell-only-upper-lower-workout-routine__534edde18b.html,4 Day Dumbbell Only Upper/Lower Workout Routine,https://www.muscleandstrength.com/workouts/dumbbell-only-upper-lower-workout-routine,home / small gym,muscle building,split,both,beginner,4
workouts__fast-start-3-day-kettlebell-workout-women__87e0900992.html,Fast Start 3 Day Home Kettlebell Workout For Women | Muscle & Strength,https://www.muscleandstrength.com/workouts/fast-start-3-day-kettlebell-workout-women,home / small gym,general fitness,full body,women,beginner,3
workouts__frankoman-2-day-intermediate-ab-routine.html__7ee96e7afa.html,Frankoman's 2 Day Intermediate Ab Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/frankoman-2-day-intermediate-ab-routine.html,home / small gym,muscle building,single muscle group,both,intermediate,2
workouts__frankoman-dumbbell-only-split.html__18cad00902.html,Frankoman's Dumbbell Only Split | Muscle & Strength,https://www.muscleandstrength.com/workouts/frankoman-dumbbell-only-split.html,home / small gym,muscle building,split,both,beginner,3
workouts__full-body-kettlebell-circuit-workout__9426a51456.html,Full Body Kettlebell at Home (or Anywhere) Circuit Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/full-body-kettlebell-circuit-workout,home / small gym,general fitness,full body,both,beginner,3
workouts__giant-set-workouts-hypertrophy__d72c4f3376.html,Conquering The Giant: Giant Set Workouts For Hypertrophy & Fat Loss | Muscle & Strength,https://www.muscleandstrength.com/workouts/giant-set-workouts-hypertrophy,home / small gym,muscle building,single muscle group,both,intermediate,3
workouts__guns-of-glory-workout__d85520ffc1.html,Guns of Glory: An Arm Training Workout Program,https://www.muscleandstrength.com/workouts/guns-of-glory-workout,home / small gym,muscle building,single muscle group,both,intermediate,1
workouts__hardcore-look-at-jim-wendlers-5-3-1-powerlifting-system.html__19d30d9225.html,A Hardcore Look At Wendler's 5/3/1 Powerlifting Routine | Muscle & Strength,https://www.muscleandstrength.com/workouts/hardcore-look-at-jim-wendlers-5-3-1-powerlifting-system.html,home / small gym,strength,split,both,intermediate,3
workouts__home-gym-barbell-workout-routine__e4f9e5d1f5.html,Home Or Gym Barbell Workout Routine | Muscle & Strength,https://www.muscleandstrength.com/workouts/home-gym-barbell-workout-routine,home / small gym,muscle building,split,both,beginner,4
workouts__jai-courtney-workout-terminator-genisys__2a2bee8328.html,Jai Courtney Workout: How Jai Got Swole for Terminator: Genisys,https://www.muscleandstrength.com/workouts/jai-courtney-workout-terminator-genisys,home / small gym,fat loss,full body,men,beginner,4
workouts__jason-blaha-intermediate-strength-program__9d746265eb.html,Jason Blaha's Off Season Linear Periodization Intermediate Strength Program #1 | Muscle & Strength,https://www.muscleandstrength.com/workouts/jason-blaha-intermediate-strength-program,home / small gym,strength,split,both,intermediate,4
workouts__jen-jewell-summer-countdown__6e8e81050f.html,Summer Countdown Workout: Burn Fat & Build A Bikini Booty,https://www.muscleandstrength.com/workouts/jen-jewell-summer-countdown,home / small gym,fat loss,full body,women,beginner,4
workouts__jeremys-6-day-hardcore-strength-workout.html__b4dd06c003.html,Jeremy's 6 Day Hardcore Strength Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/jeremys-6-day-hardcore-strength-workout.html,home / small gym,strength,split,both,intermediate,6
workouts__kelsos-bench-training.html__aa2779e8a3.html,Kelso's Bench Press Training | Muscle & Strength,https://www.muscleandstrength.com/workouts/kelsos-bench-training.html,home / small gym,strength,single muscle group,both,intermediate,2
workouts__kettlebell-dumbbell-hiit-workout__a6c6762b2c.html,"No Kettlebell, No Problem - Dumbbell HIIT Workout | Muscle & Strength",https://www.muscleandstrength.com/workouts/kettlebell-dumbbell-hiit-workout,home / small gym,fat loss,full body,both,beginner,2
workouts__limited-equipment-home-workout__db8a7c4a4b.html,5 Day Minimal Equipment Home Workout Routine | Muscle & Strength,https://www.muscleandstrength.com/workouts/limited-equipment-home-workout,home / small gym,fat loss,split,both,beginner,5
workouts__low-rep-arm-shoulder-workout__7488f42459.html,Low Rep Arm And Shoulder Workout By MusclePharm | Muscle & Strength,https://www.muscleandstrength.com/workouts/low-rep-arm-shoulder-workout,home / small gym,muscle building,split,both,beginner,1
workouts__monster-traps-workout.html__f55fdd8140.html,Monster Traps Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/monster-traps-workout.html,home / small gym,muscle building,single muscle group,both,intermediate,1
workouts__muscle-and-strength-30-day-womens-workout__198c62eab0.html,Muscle & Strength's 30 Day Workout Plan For Women,https://www.muscleandstrength.com/workouts/muscle-and-strength-30-day-womens-workout,home / small gym,muscle building,full body,women,beginner,6
workouts__muscle-strength-full-body-workout-routine__31cf84565d.html,Muscle & Strength Full Body Workout Routine | Muscle & Strength,https://www.muscleandstrength.com/workouts/muscle-strength-full-body-workout-routine,home / small gym,muscle building,full body,both,beginner,3
workouts__punisher-better-body-muscle-building-workout__a41d07a002.html,The Punisher: A Relentless Better Body Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/punisher-better-body-muscle-building-workout,home / small gym,muscle building,full body,both,intermediate,3
workouts__punisher-workout-vol-ii__0d770ba307.html,The Punisher Vol. II: A Full Body Fat Burning Workout,https://www.muscleandstrength.com/workouts/punisher-workout-vol-ii,home / small gym,muscle building,full body,both,intermediate,2
workouts__quarter-rep-method__de8f0214f0.html,Build Your Lagging Chest with the 1/4 Rep Pump Out Method,https://www.muscleandstrength.com/workouts/quarter-rep-method,home / small gym,muscle building,single muscle group,both,intermediate,1
workouts__rippetoe-wichita-falls-novice-program.html__0161f632fc.html,Rippetoe Wichita Falls Novice Program | Muscle & Strength,https://www.muscleandstrength.com/workouts/rippetoe-wichita-falls-novice-program.html,home / small gym,strength,full body,both,beginner,3
workouts__steve-reeves-inspired-workout__ae276c157f.html,Building the Ideal Body: Steve Reeves Inspired Workout Program,https://www.muscleandstrength.com/workouts/steve-reeves-inspired-workout,home / small gym,muscle building,full body,men,intermediate,3
workouts__steves-titanic-tricep-builder-workout.html__f7adc80318.html,Steve's Titanic Tricep Builder Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/steves-titanic-tricep-builder-workout.html,home / small gym,muscle building,single muscle group,both,beginner,1
workouts__strength-bulk-beginner-workout-linear-progression__f5e2cb48d2.html,Strength And Bulk Beginner Workout - Linear Progression | Muscle & Strength,https://www.muscleandstrength.com/workouts/strength-bulk-beginner-workout-linear-progression,home / small gym,strength,full body,men,beginner,3
workouts__summer-shape-up-womens-home-workout__5b349bf599.html,Summer Shape Up at Home: Women's 6 Week Fat-Burning Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/summer-shape-up-womens-home-workout,home / small gym,fat loss,split,women,beginner,5
workouts__tactical-physique-strength-conditioning-workout__0c16a8477d.html,The Tactical Physique: A Functional Strength Training & Conditioning Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/tactical-physique-strength-conditioning-workout,home / small gym,general fitness,split,both,intermediate,4
workouts__the-bear-barbell-complex.html__bd73d4f67d.html,The Bear Barbell Complex | Muscle & Strength,https://www.muscleandstrength.com/workouts/the-bear-barbell-complex.html,home / small gym,general fitness,full body,both,intermediate,3
workouts__total-body-torcher__38caf7ae00.html,Total Body Torcher: 8 Week Full Body Fat Loss Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/total-body-torcher,home / small gym,fat loss,full body,both,beginner,3
workouts__upper-lower-bodyweight-split__d21f791d31.html,4 Day Upper/Lower Bodyweight Split Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/upper-lower-bodyweight-split,home / small gym,general fitness,split,both,beginner,4
workouts__upper-lower-kettlebell-workout__235698a304.html,Upper/Lower (At Home) Kettlebell Workout,https://www.muscleandstrength.com/workouts/upper-lower-kettlebell-workout,home / small gym,muscle building,split,both,beginner,4
workouts__upper-lower-womens-dumbbell-only-workout__c34534ef45.html,4 Day Upper/Lower Women's Dumbbell Only Workout | Muscle & Strength,https://www.muscleandstrength.com/workouts/upper-lower-womens-dumbbell-only-workout,home / small gym,muscle building,split,women,beginner,4
workouts__womens-fitness-trainer-6-week-fat-loss-workout__498c9084d9.html,Women's Fitness Trainer: 6 Week Women’s Workout for Fat Loss,https://www.muscleandstrength.com/workouts/womens-fitness-trainer-6-week-fat-loss-workout,home / small gym,fat loss,full body,women,intermediate,4
